GEO.id,GEO.id2,GEO.display-label,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M
0600000US0900148620,900148620,"Monroe town, Fairfield County, Connecticut",4619,422,4404,412,612,224,550,233,31,42,1148,231,2063,292,215,125,71,85,0,20,15,27,0,20,15,24,41,56,144,102,0,20,18,29,25,42,42,53,59,60
0600000US0900150580,900150580,"New Canaan town, Fairfield County, Connecticut",5369,464,4910,402,456,141,462,127,210,82,1872,280,1910,336,459,212,178,155,91,143,0,24,0,24,26,40,61,49,281,150,0,24,0,24,0,24,119,101,162,93
0600000US0900150860,900150860,"New Fairfield town, Fairfield County, Connecticut",3056,384,2624,406,491,263,414,242,171,97,683,184,865,194,432,201,207,145,0,20,26,37,0,20,108,90,73,96,225,141,0,20,13,20,10,15,22,23,180,135
0600000US0900152980,900152980,"Newtown town, Fairfield County, Connecticut",5633,372,4695,419,608,213,243,100,244,102,1562,311,2038,305,938,326,472,278,29,43,13,22,24,41,182,211,224,108,466,166,0,24,28,45,36,58,124,75,278,102
0600000US0900156060,900156060,"Norwalk town, Fairfield County, Connecticut",15427,878,11307,898,2508,437,1306,243,597,150,3197,427,3699,572,4120,627,1223,360,198,180,93,83,27,24,556,192,349,170,2897,594,329,150,119,76,117,81,1171,341,1161,291
0600000US0900163480,900163480,"Redding town, Fairfield County, Connecticut",2001,250,1763,230,255,113,289,119,31,38,564,195,624,186,238,134,74,82,0,18,0,18,0,18,25,39,49,71,164,108,6,10,8,14,0,18,26,23,124,97
0600000US0900163970,900163970,"Ridgefield town, Fairfield County, Connecticut",6724,565,5902,639,641,172,432,123,302,150,2117,402,2410,354,822,264,216,177,0,24,0,24,49,51,85,105,82,73,606,216,48,75,0,24,12,20,233,103,313,141
0600000US0900168170,900168170,"Shelton town, Fairfield County, Connecticut",6247,545,5047,506,799,263,592,163,224,125,1532,283,1900,306,1200,399,273,135,0,27,0,27,0,27,105,77,168,114,927,346,22,26,0,27,73,62,340,160,492,245
0600000US0900168310,900168310,"Sherman town, Fairfield County, Connecticut",555,113,463,96,22,19,43,33,5,9,142,65,251,97,92,77,16,18,0,13,0,13,0,13,9,14,7,11,76,74,26,33,0,13,0,13,30,33,20,23
0600000US0900173070,900173070,"Stamford town, Fairfield County, Connecticut",23189,1029,16122,889,2854,437,1767,337,1209,268,5252,622,5040,463,7067,853,1582,512,284,187,129,83,85,71,565,222,519,229,5485,822,643,229,429,183,173,112,2101,422,2139,441
0600000US0900174190,900174190,"Stratford town, Fairfield County, Connecticut",8635,568,6072,557,832,159,594,122,282,112,2084,310,2280,374,2563,580,441,257,30,49,55,55,10,15,227,173,119,70,2122,550,255,187,220,166,261,152,525,218,861,260
0600000US0900177200,900177200,"Trumbull town, Fairfield County, Connecticut",8482,628,7607,733,714,182,1013,309,335,121,2498,373,3047,561,875,295,317,144,17,20,7,12,28,44,85,75,180,114,558,259,0,27,14,24,0,27,273,149,271,141
0600000US0900183430,900183430,"Weston town, Fairfield County, Connecticut",2789,275,2493,333,68,40,208,91,156,74,790,193,1271,233,296,167,41,49,0,20,0,20,0,20,0,20,41,49,255,164,0,20,3,5,0,20,65,46,187,149
0600000US0900183500,900183500,"Westport town, Fairfield County, Connecticut",7514,500,7132,521,1084,421,758,246,288,82,2389,322,2613,312,382,137,88,55,0,24,0,24,0,24,19,20,69,49,294,129,10,16,40,45,5,8,66,55,173,85
0600000US0900186370,900186370,"Wilton town, Fairfield County, Connecticut",5250,310,4790,344,391,143,384,134,131,59,1669,201,2215,340,460,192,168,96,22,36,0,20,0,20,16,14,130,91,292,172,50,73,3,6,3,6,76,76,160,84
0600000US0900302060,900302060,"Avon town, Hartford County, Connecticut",4353,330,3921,326,350,116,446,109,145,69,1111,203,1869,323,432,166,85,72,0,20,0,20,0,20,50,46,35,40,347,156,9,14,34,31,12,19,149,104,143,82
0600000US0900304300,900304300,"Berlin town, Hartford County, Connecticut",3921,501,2891,463,366,157,225,153,213,154,1085,258,1002,204,1030,411,306,283,45,67,22,33,1,7,43,67,195,211,724,293,0,24,29,37,29,44,250,145,416,236
0600000US0900305910,900305910,"Bloomfield town, Hartford County, Connecticut",2589,441,1811,395,261,162,231,94,143,149,499,183,677,218,778,294,283,192,0,24,0,24,17,25,85,82,181,143,495,245,96,115,13,23,19,29,62,42,305,203
0600000US0900308490,900308490,"Bristol town, Hartford County, Connecticut",11389,818,7545,834,1114,260,851,293,439,216,2740,411,2401,468,3844,776,724,292,104,98,30,35,31,37,194,150,365,192,3120,804,264,152,278,117,287,267,1132,430,1159,396
0600000US0900310100,900310100,"Burlington town, Hartford County, Connecticut",2282,215,2009,199,169,77,131,56,107,58,766,239,836,229,273,137,138,95,0,18,26,41,0,18,32,32,80,58,135,99,16,23,37,49,14,21,33,44,35,38
0600000US0900312270,900312270,"Canton town, Hartford County, Connecticut",2028,305,1621,313,230,145,304,136,24,39,643,193,420,168,407,198,97,105,0,20,0,20,0,20,38,61,59,91,310,168,0,20,0,20,0,20,57,49,253,165
0600000US0900322070,900322070,"East Granby town, Hartford County, Connecticut",1264,326,1066,374,27,32,274,232,0,18,397,236,368,197,198,123,32,46,0,18,0,18,0,18,0,18,32,46,166,115,0,18,11,17,19,32,71,74,65,67
0600000US0900322630,900322630,"East Hartford town, Hartford County, Connecticut",9593,744,4981,543,784,229,686,203,209,102,1905,395,1397,306,4612,780,1084,494,226,184,157,122,39,44,253,174,409,248,3528,540,661,312,477,362,71,60,821,262,1498,336
0600000US0900324800,900324800,"East Windsor town, Hartford County, Connecticut",1864,357,1565,332,267,145,134,106,104,106,386,257,674,248,299,209,67,81,35,57,0,20,0,20,0,20,32,40,232,213,35,58,50,78,0,20,98,129,49,68
0600000US0900325990,900325990,"Enfield town, Hartford County, Connecticut",7418,621,5253,622,1220,404,484,148,236,82,1440,329,1873,311,2165,519,443,149,64,59,63,57,6,11,88,57,222,98,1722,467,285,258,193,98,16,21,527,231,701,195
0600000US0900327600,900327600,"Farmington town, Hartford County, Connecticut",4988,459,4377,463,786,278,266,95,218,147,1498,258,1609,220,611,205,43,32,0,24,0,24,0,24,25,26,18,17,568,201,36,54,12,18,28,42,244,106,248,119
0600000US0900331240,900331240,"Glastonbury town, Hartford County, Connecticut",7179,434,6278,436,898,242,607,140,362,112,2204,291,2207,318,901,273,313,132,32,46,42,53,17,22,53,42,169,152,588,224,27,31,15,23,34,44,231,108,281,139
0600000US0900332640,900332640,"Granby town, Hartford County, Connecticut",2288,221,2008,205,355,157,282,107,85,61,615,156,671,166,280,134,79,56,0,20,0,20,0,20,11,18,68,47,201,123,59,77,28,34,0,20,41,48,73,49
0600000US0900337070,900337070,"Hartford town, Hartford County, Connecticut",24016,1173,8122,1049,940,204,682,184,446,114,2922,536,3132,577,15894,1223,2649,691,515,265,405,215,108,84,703,277,918,356,13245,1120,2118,391,1184,254,705,214,4375,564,4863,531
0600000US0900337140,900337140,"Hartland town, Hartford County, Connecticut",279,67,247,70,17,17,6,9,14,12,69,40,141,59,32,27,20,21,14,19,0,13,6,9,0,13,0,13,12,18,0,13,0,13,0,13,12,18,0,13
0600000US0900344700,900344700,"Manchester town, Hartford County, Connecticut",11157,819,6853,668,1492,293,1101,273,424,170,2107,356,1729,317,4304,869,952,327,169,107,58,56,25,37,251,118,449,266,3352,837,457,235,547,291,85,74,983,354,1280,511
0600000US0900345820,900345820,"Marlborough town, Hartford County, Connecticut",1350,197,1099,176,194,132,99,79,67,70,243,102,496,175,251,208,202,194,0,18,0,18,0,18,38,60,164,185,49,71,0,18,0,18,0,18,0,18,49,71
0600000US0900350440,900350440,"New Britain town, Hartford County, Connecticut",14729,1076,6089,909,695,207,1169,440,252,198,1901,451,2072,336,8640,991,1276,430,290,193,162,104,102,76,386,217,336,162,7364,977,1134,333,854,348,549,371,2534,580,2293,483
0600000US0900352140,900352140,"Newington town, Hartford County, Connecticut",4721,394,3692,353,631,132,368,128,95,70,1228,286,1370,292,1029,272,130,75,7,13,9,14,0,27,34,53,80,55,899,275,94,102,31,36,37,41,389,202,348,128
0600000US0900360120,900360120,"Plainville town, Hartford County, Connecticut",2847,334,1891,364,238,128,341,165,64,55,497,164,751,293,956,322,172,132,3,5,37,58,0,20,33,40,99,119,784,305,102,91,80,33,61,65,229,112,312,214
0600000US0900365370,900365370,"Rocky Hill town, Hartford County, Connecticut",3267,417,2841,400,337,151,386,152,218,88,982,279,918,252,426,233,147,139,0,24,0,24,0,24,90,86,57,89,279,200,23,28,49,79,12,16,127,111,68,65
0600000US0900368940,900368940,"Simsbury town, Hartford County, Connecticut",6248,459,5519,545,525,151,490,116,200,89,2242,442,2062,357,729,426,157,133,0,24,26,40,24,36,68,66,39,32,572,399,12,15,19,23,0,24,300,280,241,140
0600000US0900370550,900370550,"Southington town, Hartford County, Connecticut",8156,495,6931,484,1008,184,581,214,532,122,2352,338,2458,298,1225,348,224,113,30,37,10,16,18,29,82,63,84,65,1001,331,54,60,41,45,7,12,466,223,433,172
0600000US0900371390,900371390,"South Windsor town, Hartford County, Connecticut",5738,453,4867,422,734,142,537,116,290,87,1614,296,1692,395,871,353,250,216,33,37,0,24,7,10,129,169,81,74,621,255,30,46,5,8,0,24,71,73,515,227
0600000US0900374540,900374540,"Suffield town, Hartford County, Connecticut",2557,374,1921,383,191,115,151,86,166,95,682,231,731,200,636,221,185,109,8,14,9,15,0,20,8,13,160,112,451,180,15,26,8,13,0,20,44,38,384,179
0600000US0900382590,900382590,"West Hartford town, Hartford County, Connecticut",13244,743,9906,621,1396,256,1074,176,363,118,3347,413,3726,394,3338,781,656,263,39,36,0,30,10,15,225,132,382,172,2682,723,235,153,190,125,44,36,943,398,1270,408
0600000US0900384900,900384900,"Wethersfield town, Hartford County, Connecticut",4762,413,3841,483,591,189,525,171,193,98,1344,435,1188,218,921,268,217,133,36,43,54,58,0,24,82,82,45,37,704,225,4,7,71,59,13,21,270,121,346,135
0600000US0900387000,900387000,"Windsor town, Hartford County, Connecticut",4392,395,3393,358,528,175,318,123,204,97,992,202,1351,290,999,332,80,55,0,24,5,10,0,24,36,32,39,40,919,323,35,45,53,81,42,40,313,168,476,196
0600000US0900387070,900387070,"Windsor Locks town, Hartford County, Connecticut",2430,271,1693,248,178,108,222,120,137,110,639,231,517,151,737,334,126,120,0,20,0,20,0,20,74,63,52,60,611,319,204,125,0,20,0,20,159,141,248,264
0600000US0900502760,900502760,"Barkhamsted town, Litchfield County, Connecticut",695,126,587,120,39,48,54,47,0,13,150,66,344,84,108,72,63,64,0,13,5,8,0,13,32,31,26,29,45,32,0,13,0,13,0,13,0,13,45,32
0600000US0900504930,900504930,"Bethlehem town, Litchfield County, Connecticut",604,143,410,83,57,39,23,22,13,15,96,44,221,64,194,137,147,157,0,13,4,8,0,13,12,14,131,156,47,50,0,13,0,13,0,13,23,27,24,28
0600000US0900508210,900508210,"Bridgewater town, Litchfield County, Connecticut",215,39,195,36,16,12,12,8,5,7,51,17,111,30,20,13,15,15,7,10,0,13,0,13,0,13,8,9,5,7,0,13,0,13,0,13,0,13,5,7
0600000US0900510940,900510940,"Canaan town, Litchfield County, Connecticut",136,45,110,41,12,10,10,8,3,5,29,15,56,33,26,21,17,21,7,10,6,10,0,13,0,13,4,8,9,9,0,13,0,13,0,13,0,13,9,9
0600000US0900516050,900516050,"Colebrook town, Litchfield County, Connecticut",240,57,158,54,6,7,14,13,12,11,69,31,57,31,82,42,36,26,0,13,15,15,0,13,12,12,9,12,46,35,12,19,0,13,0,13,28,22,6,7
0600000US0900517240,900517240,"Cornwall town, Litchfield County, Connecticut",197,46,143,56,2,3,16,14,2,4,49,26,74,37,54,28,23,26,12,15,0,13,8,11,3,4,0,13,31,20,0,13,0,13,0,13,12,15,19,12
0600000US0900532290,900532290,"Goshen town, Litchfield County, Connecticut",486,101,358,146,102,75,35,31,24,39,87,60,110,66,128,128,7,11,0,13,0,13,0,13,0,13,7,11,121,129,35,40,0,13,0,13,33,34,53,56
0600000US0900537280,900537280,"Harwinton town, Litchfield County, Connecticut",1167,206,741,149,72,58,53,44,34,40,236,129,346,112,426,253,197,136,19,31,0,18,0,18,94,73,84,85,229,225,0,18,0,18,0,18,132,135,97,99
0600000US0900540290,900540290,"Kent town, Litchfield County, Connecticut",164,72,138,72,22,35,8,13,0,13,33,25,75,45,26,34,0,13,0,13,0,13,0,13,0,13,0,13,26,34,10,15,0,13,0,13,11,21,5,11
0600000US0900543370,900543370,"Litchfield town, Litchfield County, Connecticut",1145,151,893,151,151,69,118,51,53,29,216,67,355,109,252,111,160,96,2,3,0,18,0,18,69,56,89,51,92,73,17,21,9,14,1,2,26,33,39,41
0600000US0900549460,900549460,"Morris town, Litchfield County, Connecticut",394,83,331,82,67,50,34,19,0,13,126,53,104,38,63,35,8,14,0,13,0,13,0,13,4,6,4,7,55,32,0,13,6,8,0,13,31,23,18,13
0600000US0900551350,900551350,"New Hartford town, Litchfield County, Connecticut",1808,297,1576,294,235,111,169,122,14,24,539,218,619,194,232,154,41,50,0,18,0,18,0,18,26,42,15,26,191,142,0,18,0,18,0,18,0,18,191,142
0600000US0900552630,900552630,"New Milford town, Litchfield County, Connecticut",4943,492,4196,469,588,174,554,199,179,111,1311,234,1564,315,747,254,251,190,6,10,0,24,0,24,159,170,86,58,496,244,53,59,5,7,38,62,149,115,251,186
0600000US0900553470,900553470,"Norfolk town, Litchfield County, Connecticut",303,96,208,52,37,23,23,19,4,5,55,30,89,30,95,90,15,19,3,4,0,13,0,13,12,19,0,13,80,88,15,19,0,13,21,42,25,43,19,19
0600000US0900554030,900554030,"North Canaan town, Litchfield County, Connecticut",587,197,483,206,0,13,14,22,12,20,147,74,310,203,104,88,75,75,13,21,10,16,0,13,23,22,29,47,29,47,0,13,0,13,0,13,9,15,20,32
0600000US0900560750,900560750,"Plymouth town, Litchfield County, Connecticut",1889,233,1170,219,155,97,164,75,33,32,377,123,441,135,719,268,252,121,22,35,0,20,26,41,101,62,103,77,467,257,58,58,23,35,12,19,103,81,271,159
0600000US0900565930,900565930,"Roxbury town, Litchfield County, Connecticut",339,60,313,60,31,25,25,22,28,22,93,32,136,33,26,24,0,13,0,13,0,13,0,13,0,13,0,13,26,24,0,13,0,13,0,13,6,8,20,19
0600000US0900566420,900566420,"Salisbury town, Litchfield County, Connecticut",477,215,294,173,3,6,3,6,24,34,111,95,153,107,183,125,51,49,0,13,0,13,0,13,0,13,51,49,132,115,53,61,0,13,0,13,48,45,31,41
0600000US0900567960,900567960,"Sharon town, Litchfield County, Connecticut",265,91,217,81,48,49,14,21,13,20,98,53,44,38,48,55,17,28,0,13,17,28,0,13,0,13,0,13,31,50,0,13,0,13,0,13,0,13,31,50
0600000US0900575730,900575730,"Thomaston town, Litchfield County, Connecticut",1495,230,1241,258,222,122,84,77,38,44,401,159,496,129,254,142,168,147,17,22,17,24,0,18,0,18,134,127,86,69,0,18,5,12,0,18,53,44,28,31
0600000US0900576570,900576570,"Torrington town, Litchfield County, Connecticut",5563,496,3457,453,502,161,329,138,205,100,1118,249,1303,200,2106,450,525,193,105,67,62,52,9,14,158,71,191,112,1581,422,212,119,232,162,191,146,565,222,381,157
0600000US0900579510,900579510,"Warren town, Litchfield County, Connecticut",213,40,183,43,11,10,15,9,3,5,85,29,69,21,30,25,22,22,0,13,0,13,4,5,0,13,18,21,8,8,0,13,0,13,0,13,0,13,8,8
0600000US0900579720,900579720,"Washington town, Litchfield County, Connecticut",534,116,417,125,58,46,64,64,21,23,164,92,110,69,117,98,27,36,0,13,0,13,0,13,0,13,27,36,90,99,0,13,12,18,0,13,18,31,60,62
0600000US0900580490,900580490,"Watertown town, Litchfield County, Connecticut",3261,402,2739,427,276,126,374,125,188,147,919,262,982,265,522,204,18,27,0,24,0,24,0,24,5,10,13,26,504,206,71,69,18,28,14,23,278,157,123,84
0600000US0900586440,900586440,"Winchester town, Litchfield County, Connecticut",1356,254,1105,291,175,111,176,148,118,94,378,119,258,109,251,140,20,30,0,20,0,20,0,20,20,30,0,20,231,139,29,51,0,20,16,26,105,63,81,65
0600000US0900587910,900587910,"Woodbury town, Litchfield County, Connecticut",1470,216,1152,177,107,71,74,62,61,45,419,122,491,134,318,157,76,104,0,18,0,18,0,18,26,39,50,67,242,119,0,18,20,24,0,18,50,39,172,92
0600000US0900700000,900700000,"County subdivisions not defined, Middlesex County, Connecticut",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0900714300,900714300,"Chester town, Middlesex County, Connecticut",575,152,439,153,90,81,6,11,0,13,242,143,101,60,136,85,0,13,0,13,0,13,0,13,0,13,0,13,136,85,0,13,0,13,0,13,38,44,98,71
0600000US0900715350,900715350,"Clinton town, Middlesex County, Connecticut",2040,218,1483,243,188,81,78,54,51,39,570,163,596,150,557,174,152,74,42,36,0,20,5,9,37,34,68,57,405,159,0,20,36,33,0,20,240,133,129,64
0600000US0900718080,900718080,"Cromwell town, Middlesex County, Connecticut",2563,315,1729,328,239,119,369,147,112,71,502,173,507,165,834,300,461,260,0,20,42,66,0,20,113,58,306,219,373,194,0,20,0,20,0,20,176,111,197,115
0600000US0900719130,900719130,"Deep River town, Middlesex County, Connecticut",754,153,452,113,65,55,31,27,24,29,170,102,162,70,302,159,78,80,0,13,0,13,0,13,12,19,66,73,224,143,0,13,0,13,0,13,0,13,224,143
0600000US0900720810,900720810,"Durham town, Middlesex County, Connecticut",1194,238,914,217,127,87,198,89,0,18,201,92,388,167,280,205,112,119,0,18,0,18,0,18,78,110,34,38,168,161,42,66,42,47,0,18,41,46,43,70
0600000US0900722280,900722280,"East Haddam town, Middlesex County, Connecticut",1444,255,1042,225,242,88,133,85,65,62,240,135,362,158,402,322,88,124,0,18,0,18,0,18,88,124,0,18,314,304,0,18,30,37,9,15,73,76,202,246
0600000US0900722490,900722490,"East Hampton town, Middlesex County, Connecticut",2687,249,2284,246,351,199,271,131,266,102,732,145,664,188,403,220,37,46,0,20,0,20,10,16,9,13,18,19,366,220,0,20,41,64,44,47,91,75,190,138
0600000US0900726270,900726270,"Essex town, Middlesex County, Connecticut",1112,237,981,242,99,77,29,44,31,44,325,184,497,173,131,93,43,79,0,18,43,79,0,18,0,18,0,18,88,55,0,18,0,18,0,18,16,27,72,52
0600000US0900735230,900735230,"Haddam town, Middlesex County, Connecticut",1655,305,1366,271,98,71,159,94,71,65,696,223,342,163,289,218,171,207,0,18,0,18,0,18,120,147,51,80,118,103,0,18,0,18,0,18,91,97,27,35
0600000US0900740710,900740710,"Killingworth town, Middlesex County, Connecticut",1127,170,976,186,213,167,0,18,24,39,345,131,394,129,151,138,0,18,0,18,0,18,0,18,0,18,0,18,151,138,0,18,0,18,0,18,13,21,138,133
0600000US0900747080,900747080,"Middlefield town, Middlesex County, Connecticut",630,150,469,114,33,24,39,34,16,19,130,50,251,73,161,109,34,35,0,13,9,14,0,13,9,15,16,19,127,106,0,13,0,13,0,13,81,93,46,38
0600000US0900747360,900747360,"Middletown town, Middlesex County, Connecticut",6622,495,3547,541,698,193,363,134,112,76,1155,296,1219,280,3075,419,446,165,184,96,68,56,39,34,108,63,47,39,2629,446,421,156,290,98,121,106,817,228,980,235
0600000US0900757320,900757320,"Old Saybrook town, Middlesex County, Connecticut",1557,319,1174,287,56,51,86,46,70,60,452,224,510,159,383,216,14,22,14,22,0,20,0,20,0,20,0,20,369,217,0,20,68,57,0,20,77,71,224,179
0600000US0900761800,900761800,"Portland town, Middlesex County, Connecticut",1958,269,1440,239,264,133,151,67,23,26,338,105,664,175,518,257,72,72,0,18,0,18,0,18,19,24,53,51,446,247,56,53,18,21,8,13,255,148,109,93
0600000US0900781680,900781680,"Westbrook town, Middlesex County, Connecticut",609,196,589,195,121,86,0,18,33,45,156,86,279,134,20,33,20,33,20,33,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
0600000US0900900000,900900000,"County subdivisions not defined, New Haven County, Connecticut",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0900901220,900901220,"Ansonia town, New Haven County, Connecticut",3076,638,1747,507,338,203,162,118,212,145,588,222,447,222,1329,443,284,220,35,54,31,67,5,8,98,80,115,114,1045,366,49,66,197,164,0,20,427,220,372,172
0600000US0900903250,900903250,"Beacon Falls town, New Haven County, Connecticut",1036,212,629,207,125,77,41,40,32,47,173,102,258,145,407,306,63,57,12,20,0,18,16,28,35,51,0,18,344,286,0,18,69,73,0,18,62,70,213,166
0600000US0900904580,900904580,"Bethany town, New Haven County, Connecticut",894,172,800,195,44,66,70,64,58,57,380,134,248,147,94,129,6,12,0,18,0,18,0,18,0,18,6,12,88,127,26,43,0,18,0,18,47,79,15,26
0600000US0900907310,900907310,"Branford town, New Haven County, Connecticut",4090,481,2712,379,690,162,337,130,138,79,674,170,873,202,1378,384,564,271,0,24,0,24,84,102,190,170,290,143,814,316,33,40,119,82,0,24,308,205,354,169
0600000US0900914160,900914160,"Cheshire town, New Haven County, Connecticut",5160,544,4246,448,552,201,343,191,154,78,1165,251,2032,340,914,411,243,154,42,69,16,25,2,11,47,51,136,116,671,418,17,27,27,30,14,25,288,223,325,212
0600000US0900919550,900919550,"Derby town, New Haven County, Connecticut",1571,410,801,253,99,79,66,60,0,20,211,111,425,197,770,344,9,13,0,20,0,20,0,20,0,20,9,13,761,344,45,81,110,116,17,47,157,123,432,201
0600000US0900922910,900922910,"East Haven town, New Haven County, Connecticut",4959,628,2746,504,325,143,198,90,113,68,824,238,1286,313,2213,693,811,564,170,149,41,50,0,24,270,189,330,270,1402,501,114,95,63,45,0,24,562,295,663,254
0600000US0900934950,900934950,"Guilford town, New Haven County, Connecticut",4387,418,3850,418,547,262,538,170,208,103,1140,244,1417,267,537,182,61,45,0,24,0,24,0,24,0,24,61,45,476,172,21,23,12,18,9,15,95,65,339,150
