GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",5750,220,5346,230,559,169,566,118,330,101,1961,236,1930,229,404,126,78,53,0,123,0,123,12,18,13,19,53,47,326,123,13,19,0,123,12,18,144,86,157,77
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",4662,205,4062,245,544,143,339,106,142,55,1452,195,1585,182,600,223,158,83,0,123,9,14,0,123,52,31,97,56,442,203,34,37,51,45,56,50,117,140,184,98
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",4217,234,3445,287,365,132,378,143,197,88,1280,260,1225,236,772,244,258,176,25,32,0,123,0,123,113,86,120,89,514,176,24,32,22,25,11,18,275,134,182,86
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",2906,275,2102,281,216,124,194,97,74,65,751,207,867,224,804,197,105,78,30,38,0,123,0,123,47,57,28,24,699,191,111,92,0,123,0,123,178,106,410,116
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",12102,519,8500,534,1317,252,935,176,458,134,2985,470,2805,320,3602,610,721,264,131,96,10,16,36,59,303,150,241,121,2881,563,299,136,333,131,204,97,988,296,1057,255
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",2599,154,2251,188,232,86,316,95,134,76,904,157,665,164,348,136,23,36,0,123,0,123,0,123,23,36,0,123,325,131,26,37,0,123,10,19,133,73,156,86
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",2393,169,2009,154,183,66,164,60,94,55,779,127,789,130,384,139,97,80,0,123,9,15,11,18,28,44,49,38,287,116,36,41,27,37,0,123,38,48,186,101
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",1182,146,1130,155,112,62,112,62,126,53,518,171,262,97,52,41,24,28,11,17,0,123,0,123,13,23,0,123,28,31,13,21,15,23,0,123,0,123,0,123
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",10864,556,6067,551,896,217,528,166,304,123,2243,311,2096,375,4797,616,983,322,223,121,155,97,80,59,314,149,211,125,3814,470,518,215,316,116,160,105,1223,262,1597,283
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",2242,268,1568,242,200,82,164,95,96,56,668,173,440,124,674,246,132,94,36,55,21,24,0,123,51,68,24,27,542,231,91,95,83,132,5,9,166,142,197,158
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",8456,436,6274,467,884,160,705,170,232,72,2325,294,2128,323,2182,420,497,195,67,58,26,28,28,27,159,94,217,107,1685,378,200,102,102,69,132,82,551,172,700,211
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",5711,369,4781,337,672,187,473,105,297,103,1555,274,1784,216,930,307,183,97,30,51,0,123,0,123,52,50,101,70,747,292,30,23,44,42,37,41,276,189,360,151
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",8554,334,7193,385,792,150,819,168,328,96,2653,263,2601,300,1361,268,130,71,10,15,9,14,15,24,46,37,50,38,1231,270,136,108,31,46,48,47,358,127,658,169
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",2706,179,2272,198,227,92,174,75,102,61,908,190,861,195,434,145,107,75,0,123,0,123,0,123,56,58,51,46,327,142,0,123,0,123,16,25,75,61,236,118
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",27937,1125,8107,822,1073,203,940,254,418,146,2622,385,3054,387,19830,1206,1608,394,286,159,325,140,143,85,388,164,466,175,18222,1242,2653,413,1784,309,996,232,5900,668,6889,637
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",471,63,447,66,41,18,41,17,22,16,177,54,166,39,24,15,15,13,0,123,0,123,0,123,0,123,15,13,9,8,3,5,0,123,0,123,0,123,6,6
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",11431,603,7428,565,1755,263,761,170,514,174,2048,319,2350,351,4003,484,861,281,155,103,98,70,5,10,326,184,277,132,3142,501,328,123,367,132,124,90,1168,304,1155,270
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",1612,112,1365,178,98,63,214,92,98,66,395,103,560,120,247,149,45,71,45,71,0,123,0,123,0,123,0,123,202,141,0,123,45,55,9,14,27,30,121,81
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",14322,815,6437,718,1327,244,873,258,455,128,1735,327,2047,356,7885,720,1139,308,351,132,185,107,37,43,331,152,235,118,6746,701,910,251,1201,266,337,135,2262,370,2036,327
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",5700,405,4717,431,879,180,437,150,268,94,1558,266,1575,207,983,214,139,80,25,25,19,21,9,15,30,26,56,43,844,194,61,54,87,64,11,18,307,124,378,137
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",3162,345,2178,246,267,116,207,97,125,83,667,144,912,191,984,404,71,78,0,123,0,123,0,123,28,32,43,52,913,391,79,73,58,66,43,41,258,130,475,259
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",3648,347,3182,371,528,153,452,150,43,39,1222,237,937,223,466,146,103,74,0,123,10,16,0,123,51,43,42,44,363,137,13,24,0,123,0,123,160,76,190,101
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",6395,292,5642,332,680,161,470,104,227,85,2059,265,2206,262,753,327,143,92,0,123,12,18,9,16,72,44,50,46,610,306,31,38,35,38,27,40,169,117,348,182
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",9007,346,7663,427,998,169,742,138,457,120,2904,327,2562,292,1344,365,305,166,31,40,19,28,80,64,132,88,43,34,1039,322,61,54,82,75,33,31,363,160,500,170
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",6085,229,5131,319,587,158,676,150,205,86,1818,244,1845,299,954,277,274,141,28,30,0,123,40,62,94,82,112,83,680,213,9,16,29,34,23,35,122,81,497,179
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",3016,223,2434,258,230,122,279,124,176,91,841,173,908,162,582,223,168,147,0,123,0,123,0,123,63,55,105,98,414,190,16,26,39,47,17,28,150,101,192,106
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",13944,459,11416,397,1731,242,1333,176,491,108,4090,340,3771,362,2528,432,691,266,38,43,84,79,37,53,289,159,243,114,1837,358,93,61,120,73,69,55,618,204,937,235
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",5485,287,4537,333,641,164,424,114,201,80,1281,214,1990,300,948,273,144,102,0,123,17,27,0,123,66,61,61,64,804,259,47,51,30,37,10,15,339,138,378,146
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",5787,337,4216,370,587,135,430,130,178,74,1532,227,1489,258,1571,382,278,138,32,33,63,56,6,11,142,113,35,31,1293,367,223,110,22,32,6,11,334,136,708,235
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",2343,222,1629,261,244,88,99,64,179,85,305,116,802,189,714,207,129,80,47,43,0,123,15,23,13,21,54,54,585,190,110,78,35,35,55,69,206,110,179,91
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",889,134,796,139,114,71,82,52,49,33,317,99,234,113,93,60,0,123,0,123,0,123,0,123,0,123,0,123,93,60,0,123,12,19,0,123,49,38,32,24
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",697,133,643,132,62,47,113,53,42,34,198,81,228,75,54,52,0,123,0,123,0,123,0,123,0,123,0,123,54,52,0,123,0,123,0,123,27,31,27,30
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",283,50,242,48,12,8,24,18,8,8,109,33,89,31,41,25,0,123,0,123,0,123,0,123,0,123,0,123,41,25,5,7,0,123,0,123,11,11,25,22
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",203,48,141,43,15,11,28,15,8,8,40,19,50,24,62,29,30,23,11,15,0,123,0,123,19,17,0,123,32,20,3,5,3,5,0,123,12,11,14,13
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",246,37,215,39,22,18,8,13,2,5,85,24,98,28,31,18,5,4,0,123,0,123,0,123,0,123,5,4,26,18,3,6,4,6,0,123,11,12,8,8
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",324,92,301,94,14,11,17,13,3,5,101,41,166,87,23,14,15,12,0,123,0,123,0,123,6,9,9,8,8,6,0,123,3,4,0,123,2,4,3,4
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",477,107,423,102,44,33,16,15,8,14,175,72,180,61,54,42,24,33,0,123,0,123,0,123,0,123,24,33,30,26,0,123,0,123,0,123,0,123,30,26
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",1183,102,1059,106,81,45,70,45,131,62,316,101,461,145,124,65,82,44,7,13,0,123,0,123,6,12,69,44,42,44,0,123,0,123,0,123,34,38,8,13
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",511,122,325,156,9,15,10,15,0,123,120,108,186,127,186,112,0,123,0,123,0,123,0,123,0,123,0,123,186,112,73,50,21,32,0,123,67,48,25,27
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",1853,175,1557,176,145,68,146,69,52,37,549,123,665,136,296,109,108,76,0,123,0,123,0,123,46,42,62,40,188,93,12,17,12,19,0,123,52,38,112,57
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",491,151,468,151,35,27,56,50,34,30,224,72,119,54,23,21,23,21,0,123,0,123,0,123,0,123,23,21,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",1585,147,1263,136,92,59,229,106,83,60,453,100,406,159,322,163,82,93,42,65,0,123,0,123,17,28,23,36,240,143,22,37,52,78,0,123,72,79,94,65
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",6536,336,5564,409,932,210,511,126,376,121,1976,263,1769,290,972,253,251,154,59,64,0,123,0,123,81,58,111,114,721,210,128,88,24,28,0,123,140,74,429,166
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",339,71,279,73,42,26,29,20,5,8,101,45,102,31,60,36,20,19,10,15,0,123,0,123,4,5,6,6,40,31,3,5,0,123,0,123,13,15,24,18
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",577,211,273,163,94,81,0,123,34,50,70,62,75,58,304,139,132,96,27,40,38,35,0,123,39,32,28,35,172,136,26,41,0,123,0,123,25,36,121,114
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",2665,210,2131,247,377,147,192,84,133,70,677,147,752,127,534,180,201,116,11,17,10,16,9,15,123,79,48,46,333,154,11,17,11,17,0,123,96,70,215,117
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",360,72,339,75,46,41,54,35,5,8,104,41,130,44,21,19,6,9,0,123,0,123,0,123,6,9,0,123,15,16,0,123,8,12,0,123,7,10,0,123
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",601,162,299,140,10,16,0,123,18,22,105,72,166,85,302,136,69,87,0,123,36,46,0,123,0,123,33,41,233,118,21,22,0,123,31,48,106,74,75,49
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",426,123,364,124,54,48,44,36,12,15,139,64,115,74,62,50,8,14,0,123,0,123,0,123,8,14,0,123,54,45,0,123,0,123,0,123,14,21,40,31
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",1675,167,1433,187,94,57,133,73,26,25,511,136,669,144,242,130,0,123,0,123,0,123,0,123,0,123,0,123,242,130,9,15,0,123,0,123,120,91,113,61
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",7174,416,4785,443,655,145,496,131,435,115,1496,258,1703,283,2389,473,474,202,37,43,25,30,42,46,194,92,176,113,1915,413,266,130,81,63,53,41,792,225,723,262
0600000US0900579510,0900579510,"Warren town, Litchfield County, Connecticut",300,60,265,64,74,51,23,12,9,6,64,21,95,31,35,23,0,123,0,123,0,123,0,123,0,123,0,123,35,23,2,5,0,123,0,123,7,6,26,18
0600000US0900579720,0900579720,"Washington town, Litchfield County, Connecticut",619,111,531,101,64,45,81,46,49,34,144,66,193,90,88,77,25,39,0,123,0,123,0,123,25,39,0,123,63,65,40,49,0,123,0,123,0,123,23,24
0600000US0900580490,0900580490,"Watertown town, Litchfield County, Connecticut",4836,288,4196,333,637,180,512,139,129,83,1343,244,1575,270,640,212,100,70,0,123,0,123,0,123,0,123,100,70,540,194,26,29,0,123,13,21,187,121,314,135
0600000US0900586440,0900586440,"Winchester town, Litchfield County, Connecticut",2201,258,1561,244,276,103,156,102,130,72,637,170,362,136,640,216,142,126,0,123,0,123,0,123,45,57,97,81,498,193,80,67,14,23,16,25,133,71,255,121
0600000US0900587910,0900587910,"Woodbury town, Litchfield County, Connecticut",2024,192,1818,204,154,87,101,50,146,85,642,114,775,155,206,84,52,53,24,35,0,123,0,123,14,22,14,22,154,74,0,123,0,123,0,123,33,29,121,72
0600000US0900700000,0900700000,"County subdivisions not defined, Middlesex County, Connecticut",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900714300,0900714300,"Chester town, Middlesex County, Connecticut",836,129,586,123,64,48,62,70,10,15,233,85,217,71,250,147,85,87,27,36,0,123,0,123,0,123,58,55,165,122,29,42,13,19,14,20,62,50,47,59
0600000US0900715350,0900715350,"Clinton town, Middlesex County, Connecticut",2783,182,2398,203,310,117,168,77,76,55,936,176,908,191,385,146,117,86,0,123,15,24,15,22,54,45,33,55,268,120,45,51,31,40,27,30,78,49,87,52
0600000US0900718080,0900718080,"Cromwell town, Middlesex County, Connecticut",2646,209,2178,212,332,91,262,101,122,61,815,178,647,151,468,164,147,86,39,53,19,22,9,13,0,123,80,63,321,138,0,123,40,42,0,123,152,102,129,71
0600000US0900719130,0900719130,"Deep River town, Middlesex County, Connecticut",869,121,756,130,77,48,176,82,15,23,305,90,183,143,113,93,43,42,11,18,0,123,0,123,19,30,13,21,70,78,20,32,22,35,0,123,28,36,0,123
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",1745,160,1638,160,133,90,119,63,106,59,639,151,641,142,107,63,67,50,0,123,0,123,0,123,26,40,41,41,40,37,17,27,0,123,0,123,7,11,16,25
0600000US0900722280,0900722280,"East Haddam town, Middlesex County, Connecticut",2083,189,1744,222,154,79,65,49,87,59,710,160,728,194,339,163,15,23,0,123,0,123,0,123,15,23,0,123,324,165,57,48,61,66,0,123,38,46,168,108
0600000US0900722490,0900722490,"East Hampton town, Middlesex County, Connecticut",2492,231,2148,242,330,133,286,93,219,86,821,157,492,138,344,176,169,163,9,16,0,123,0,123,31,38,129,156,175,107,0,123,25,29,10,16,90,70,50,40
0600000US0900726270,0900726270,"Essex town, Middlesex County, Connecticut",1334,132,1157,148,105,61,141,70,50,40,390,130,471,128,177,105,53,61,53,61,0,123,0,123,0,123,0,123,124,89,0,123,7,12,0,123,52,55,65,49
0600000US0900735230,0900735230,"Haddam town, Middlesex County, Connecticut",1835,246,1534,269,224,133,133,64,26,30,422,114,729,204,301,141,12,18,0,123,0,123,0,123,0,123,12,18,289,140,11,18,11,18,0,123,51,51,216,116
0600000US0900740710,0900740710,"Killingworth town, Middlesex County, Connecticut",1645,136,1483,150,202,82,120,66,85,59,600,164,476,150,162,104,63,54,12,21,0,123,0,123,34,47,17,29,99,88,0,123,0,123,0,123,0,123,99,88
0600000US0900747080,0900747080,"Middlefield town, Middlesex County, Connecticut",1005,108,736,126,108,53,72,49,15,16,209,80,332,108,269,149,154,124,34,43,0,123,34,37,33,36,53,47,115,86,0,123,14,23,0,123,23,26,78,67
0600000US0900747360,0900747360,"Middletown town, Middlesex County, Connecticut",8875,459,5682,528,1052,202,709,177,326,137,2087,305,1508,282,3193,442,492,204,44,48,18,30,22,38,72,61,336,163,2701,435,419,162,416,140,171,106,813,200,882,271
0600000US0900757320,0900757320,"Old Saybrook town, Middlesex County, Connecticut",1900,228,1311,183,94,64,145,76,46,40,417,105,609,155,589,223,92,102,0,123,0,123,0,123,30,47,62,62,497,205,29,42,26,38,0,123,151,93,291,161
0600000US0900761800,0900761800,"Portland town, Middlesex County, Connecticut",2074,211,1643,201,210,108,175,91,40,37,558,153,660,136,431,194,132,94,18,24,29,45,0,123,71,65,14,22,299,170,55,49,0,123,0,123,94,66,150,89
0600000US0900781680,0900781680,"Westbrook town, Middlesex County, Connecticut",1379,160,1054,200,168,87,70,70,44,38,397,139,375,121,325,159,118,93,26,39,26,39,0,123,17,28,49,37,207,125,0,123,0,123,0,123,44,48,163,107
0600000US0900900000,0900900000,"County subdivisions not defined, New Haven County, Connecticut",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900901220,0900901220,"Ansonia town, New Haven County, Connecticut",4138,442,2749,415,616,190,228,121,126,87,806,182,973,263,1389,362,358,223,20,32,40,49,11,19,77,57,210,201,1031,313,211,143,54,55,64,69,246,126,456,183
0600000US0900903250,0900903250,"Beacon Falls town, New Haven County, Connecticut",1345,140,1013,173,291,122,72,55,161,96,357,110,132,106,332,159,90,97,0,123,0,123,0,123,21,32,69,68,242,134,0,123,14,25,21,34,60,74,147,113
0600000US0900904580,0900904580,"Bethany town, New Haven County, Connecticut",1356,77,1152,168,103,57,60,38,69,35,572,132,348,89,204,162,33,50,0,123,0,123,0,123,0,123,33,50,171,155,32,41,8,12,0,123,73,78,58,44
0600000US0900907310,0900907310,"Branford town, New Haven County, Connecticut",4883,298,3681,334,493,166,325,97,165,95,1131,232,1567,199,1202,245,159,108,13,21,13,20,0,123,78,64,55,56,1043,228,13,21,84,77,90,81,375,128,481,134
0600000US0900914160,0900914160,"Cheshire town, New Haven County, Connecticut",6757,287,6156,293,876,162,558,123,393,112,2214,264,2115,244,601,168,89,73,0,123,0,123,0,123,35,39,54,52,512,159,27,40,0,123,44,56,232,88,209,107
0600000US0900919550,0900919550,"Derby town, New Haven County, Connecticut",2471,376,1478,322,289,96,199,116,94,76,407,190,489,176,993,365,198,156,109,90,41,65,0,123,14,23,34,55,795,363,107,76,96,104,0,123,284,190,308,178
0600000US0900922910,0900922910,"East Haven town, New Haven County, Connecticut",4988,378,3317,339,529,132,248,97,97,66,1217,214,1226,225,1671,464,453,287,42,39,114,136,41,63,178,114,78,70,1218,375,9,14,209,121,0,123,416,185,584,251
